ID,name,class,sub_class,posneg,ND1,ND2,ND3,ND4,ND5,ND6,HFD1,HFD2,HFD3,HFD4,HFD5,HFD6,PSP1,PSP2,PSP3,PSP4,PSP5
M482T828_1,Antibiotic JI-20A,,,pos,4157177932,1164504493,1991381099,772902185.6,5334198177,12462577491,820408448.1,21526443237,1565510314,6441991360,17851700442,5097013518,2866685348,4530693413,6102574340,3982211724,70890739094
M570T702,"8,12-Diethyl-3-vinylbacteriochlorophyllide d",,,pos,20908328.05,44119135.2,17923055.63,8515999.835,12855177.63,35873719.13,18936425.2,22179687.63,7214814.178,16508828.96,14222641.85,19166592.53,12588200.31,4850625.981,4205360.815,962977.8729,988504.0779
M567T813,Avermectin A1b aglycone,,,pos,52117376.88,31278761.91,23855844.39,12727731.22,11882859.42,46473124.57,36386414.32,17212815.99,17021498.15,7708719.219,54905009.53,48925882.51,29956167.12,14722952.34,37515241.24,64382547.12,35787302.77
M568T714,Protoporphyrinogen IX,Tetrapyrroles and derivatives,Porphyrins,pos,66907441.44,90729185.25,33371587.99,28278718.47,53000871.87,103635274.7,47063173.24,39887025.11,23763876.11,71866417.18,69022493.41,64389403.12,31611091.61,13537276.11,33576862.4,1892634.001,902595.2021
M570T918,Avermectin B1b aglycone,,,pos,264029.5271,622413.2805,62304.09464,12216.99646,2434004.937,4134806.157,3148493.737,2622007.066,20824.79268,1286516.871,133215.7329,3321318.987,3325036.934,2465434.044,12134940.35,3625415.548,3662106.016
M116T331,alpha-Ketoisovaleric acid,Carboxylic acids and derivatives,Alpha-keto acids and derivatives,neg,15332496.44,12956553.02,18915632.66,8654575.003,17620218.04,18528082.93,23215885.25,14812840.2,13839933.69,15261811.96,32432864.54,29886777.99,15714765.42,12417072.4,30746994.25,22023116.3,19438493.16
M129T299,Ketoleucine,Carboxylic acids and derivatives,Alpha-keto acids and derivatives,neg,50231727.71,31810866.13,28629882.11,33509789.29,27430055.37,35918644.5,63829923.31,38398630.86,33909772.87,35966273.63,44715407.42,37171643.89,52862475.08,32476908.26,39210140.88,69465707.89,37811223.21
M323T308_2,Galactinol,Organooxygen compounds,Alcohols and polyols,neg,20764429.15,8754303.089,6154958.593,15449157.18,22109167.86,45185099.24,15909026.23,24570585.57,9571791.157,3876531.04,6277352.451,34060823.2,7468926.698,4201518.223,9803519.665,5767996.938,9230434.845
M164T34_2,D-beta-Phenylalanine,,,neg,4904437.758,8705474.901,19105259.66,8313358.137,3683836.948,3159395.918,11738551.11,13489099.73,8487374.253,16701255.2,3132745.514,4374370.639,8820316.61,9811002.743,7762949.183,11667584.89,15612147.75
M203T329,Tryptophanamide,Azacyclic compounds,Amines,neg,32355648.11,13489355.28,15704814.37,7829311.222,10574856.64,32380964.26,14322032.66,22175662.02,13911000.2,8772457.319,28153144.66,42868604.12,19773185.05,9210050.557,33430786.25,38454333.4,14940813.44
M188T276,"4-(2-Aminophenyl)-2,4-dioxobutanoic acid",Benzene and substituted derivatives,Alpha-keto acids and derivatives,neg,3942594.258,3262545.573,3223464.476,762487.8782,3285385.325,6554628.983,10834891.63,3606147.745,2078265.459,2604039.508,9847656.409,8335883.985,4795647.238,2533264.615,12460789.46,5310353.244,4426556.551
M193T950,D-Galacturonate,Carboxylic acids and derivatives,Alcohols and polyols,neg,152497945.7,185172169,194659247.7,42296453.83,168874937.7,230714147.9,271940972.6,196996670.1,79660156.66,67582235.15,395549463.3,146112331.7,113921948.2,146468022.1,140925390,209894278.5,63142803.52
M425T79,S-Glutathionyl-L-cysteine,Carboxylic acids and derivatives,Amines,neg,149641584.7,32610537.48,34341041.82,50239083.5,7757918.879,284887769.9,160386035.3,249916226.7,240191360.4,96564848.95,194818269.1,341003667,33702138.94,39354591.97,398197517,364267714.5,59729447.76
M115T947,"(R)-2,3-Dihydroxy-isovalerate",Carboxylic acids and derivatives,Alcohols and polyols,neg,15895497.43,17935873.31,13347510.54,60059002.96,23377395.15,15169687.78,34574199.66,48618924.48,55957207.01,21363529.04,62270257.06,32523228.88,40560662.75,9798294.688,6014474.416,7882991.367,28039993.01
M325T308_2,p-Coumaroyl-D-glucose,Benzene and substituted derivatives,1-hydroxy-2-unsubstituted benzenoids,neg,12397037.76,14714012.21,12098582.87,11113590.14,9119919.536,11186224.31,16645290.49,15941371,18256261.06,12365930.45,9246854.63,24305779.38,18949987.35,12552884.92,19487479.86,51688120.26,31563546.36
M160T112,1-Amino-1-deoxy-scyllo-inositol,Organonitrogen compounds,Alcohols and polyols,neg,36678714.76,29806674.98,13862696.46,39188083.26,7280135.876,37128811.72,32695142.29,31025725.16,35686883.94,26503234.56,12398933.24,26268078.25,34014311.71,30902133.64,34639280.7,46971620.02,24163336.23
M160T379,"3D-3,5_4-Trihydroxycyclohexane-1,2-dione",Organic oxides,Alcohols and polyols,neg,8924817.049,2117683.511,4777127.082,3829239.502,4228720.56,9309093.427,4318837.291,6248435.219,5617010.377,2248437.952,5762561.311,5892449.167,5733830.881,5505539.231,6970382.802,7013081.715,1751038.548
M179T946,scyllo-Inositol,Organooxygen compounds,Alcohols and polyols,neg,67700680.68,211820221.9,83815341.33,215002575.1,143346191.7,173622527.3,209368206.8,238011514.7,165743763.2,148287079.1,160033797.8,312858902.8,101061642.5,103699689.9,98933505.96,104952828.9,136778650.9
M181T947,L-Iditol,Organooxygen compounds,Alcohols and polyols,neg,190851332.4,404337968.4,282071322.4,176224116.5,381954531.3,663911883.5,971182094,885863932.7,201974201.9,124277979.5,210248318.7,228231576.3,244211663.9,157728996.6,201565344.4,177982918.2,303269485.3
M116T949,L-Aspartate-semialdehyde,Carboxylic acids and derivatives,Amines,neg,77321175.53,37809629.89,35978710.85,22519559.16,45521028.4,92289950.36,82483281.95,59903542.94,40577287.64,26240717.07,70604980.35,98985497.91,59214341.11,56488721.85,110912666.9,104312725.5,51673897.25
M305T840,"11,14,17-Eicosatrienoic acid",Carboxylic acids and derivatives,Carbonyl compounds,neg,962754781.4,775472359.5,90197130.56,96364705.66,281896164.3,336758842.5,568496522.9,1084143326,1206344300,963144020.2,645850469.7,1067038179,979615968.8,301615106.6,1157174431,1934541013,1980650425
M348T794,"3a,21-Dihydroxy-5b-pregnane-11,20-dione",Organic oxides,Alcohols and polyols,neg,62795467.59,39203322.65,31461852.82,49574419.36,35240375.11,84426479.89,33242983.34,25192702.78,12062123,7137805.618,35404574.61,47036242.21,17525544.05,19551885.17,25136235.94,31081154.43,13015259.73
M319T784,"14,15-EET",Carboxylic acids and derivatives,Carbonyl compounds,neg,68252118.05,26482196.88,37988048.41,24251101.05,43257641.27,97450788.64,69716528.07,100433771.6,29715344.39,29680860.6,40841716.31,78424163.68,59384985.3,49562544.04,44208014.17,70274890.25,55728545.26
M349T720,11-Dehydro-thromboxane B2,Carboxylic acids and derivatives,Alcohols and polyols,neg,2609246.866,8024336.313,4170162.591,5747622.532,12479033.55,16085289.73,10020051.43,5612405.05,5376540.612,517275.0685,4541061.21,13608464.2,7833322.395,5002056.845,8702039.138,9829049.268,1115487.721
M311T747,"9,12,13-TriHOME",Carboxylic acids and derivatives,Alcohols and polyols,neg,45903630.49,47126650.94,36847014.51,6318126.363,30020373.94,293840419.6,46577731.97,25792641.91,152249709.1,15679296.76,47970306.21,16225149.07,146782285.7,31235670.15,57672715.3,56677113.22,9459496.837
M312T747,"9,10-12,13-Diepoxyoctadecanoate",Carboxylic acids and derivatives,Carbonyl compounds,neg,10687737.7,6705480.35,8534122.493,10075411.85,12477141.89,17295451.93,11648860.47,10530040.09,906140.0289,514243.8348,23573124.23,11129119.79,4665961.721,4006049.989,8375846.685,6862712.13,5482241.031
M118T954,L-Homoserine,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",neg,32792943.67,34426151.24,7136035.487,5204294.534,7105867.022,9219775.421,35360720.96,35239364.95,35123887.02,15828367.28,31647461.69,29654426.34,36879830.53,5889665.794,43459708.14,34216898.77,11623856.15
M101T104,Ethylmethylacetic acid,Fatty Acyls,Fatty acids and conjugates,neg,25271282.06,6675815.884,11116065.77,8376235.45,11744375.94,19783322.84,21015159.91,10593263.48,8227683.998,19001177.45,22616570.86,5868641.485,25403599.37,26193139.53,4978248.017,5342908.963,13665734.56
M103T89_2,(R)-3-Hydroxybutyric acid,Hydroxy acids and derivatives,Beta hydroxy acids and derivatives,neg,694649974.2,353383620.4,379300707.3,357552377.8,349833364.1,691522213.6,697714133.1,639488335.9,332216974.9,452939857.2,1424276258,921035375.4,492627815.6,486091989.2,423702733.1,566850282.3,357021615.8
M128T87_2,Pyroglutamic acid,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",neg,807990989.7,3411507116,1134100276,2672529062,2812598393,4543374664,4951067347,1245615648,1080310592,4185978934,1221389282,3967162477,1672867090,6887729922,1994915881,5410482189,3769741842
M112T133,Uracil,Diazines,Pyrimidines and pyrimidine derivatives,neg,757358.1933,2305221.695,3481546.823,8676165.822,21647507.49,4667159.559,2371604.02,1628720.59,30897366.87,862785.2952,2039859.405,31046373.08,1567330.164,796490.3005,352345.9721,1539580.843,3195165.434
M113T115,Creatinine,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",neg,75329928.08,54270843.45,77690489.57,27559807.24,36016202.13,126633016.9,85070244.16,77612498.78,63410957.27,31479737.17,174062018.2,72526963.96,62995618.32,64642607.59,137468510.4,136308861.9,84940835.53
M113T87_2,Dihydrouracil,Diazines,Pyrimidines and pyrimidine derivatives,neg,996595009.4,323822126.2,259979204.6,213110217.3,243050285.1,313634342.7,471567418.8,339340027.8,224521147.7,233078588.7,210236070.7,241297120.9,309077867.7,2475425016,358134304.6,217179215,214643137
M116T937,5-Aminopentanoic acid,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",neg,204848630.6,132581281.6,120718010.4,69239940.82,146866892.3,228967160.8,250745494,187070979.5,149440862.2,97420537.6,216246203.9,260481888,190315946.6,151323683.3,334805033.5,364058716.9,176360338.6
M117T788,Guanidoacetic acid,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",neg,80608777.22,77746205.99,48816658.59,39231631.08,67960729.74,119961433.6,148720809.6,79506702.5,53264365.05,40476702.01,104342603.3,145509506.5,70110676.27,75602831.55,107008880.3,108179497.3,49094439.16
M117T758,Methylmalonic acid,Carboxylic acids and derivatives,Dicarboxylic acids and derivatives,neg,58158278.58,48691460.97,76739005.76,32804700.17,64598700.68,69924281.77,83359542.14,61028721.66,53660044.77,60240156.45,122560767.4,107410822.3,55112868.69,45169657.98,120614657.4,85107057.97,72202915.35
M117T74,Succinic acid,Carboxylic acids and derivatives,Dicarboxylic acids and derivatives,neg,92208971.24,339238928.3,305437331.1,175086895.3,229649411.8,109899428,255149106.9,98503403.32,305889675.7,75467167.31,228534766.3,316037250.2,113150725.7,73289764.81,138116490.8,90600122.05,69783487.31
M118T34,L-Threonine,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",neg,37369156.19,22069483.2,23784556.12,16728131.92,24872300.58,49606195.29,41552472.1,33387278.3,28401355.52,18572599.63,36796271.85,49705178.4,33766401.75,22150374.65,42268846.26,45502639.75,27163415.32
M121T463,Phenylethylamine,Benzene and substituted derivatives,Phenethylamines,neg,29517060.9,18189511.09,21053405.04,12657054.88,20643510.46,41627962.77,36642217.72,26785168.13,26380474.56,15249000.73,28019822.6,40656023.1,26711792.6,17388790.65,36021107.37,37159874.76,22199426.61
M122T953,Nicotinic acid,Pyridines and derivatives,Pyridinecarboxylic acids and derivatives,neg,288117847.4,342530711.8,297403953.2,187390632.5,302534555.4,404038866.1,333978914.7,381112312.7,328237111.2,260323260.3,437007962.3,324948558.8,320745839.5,330115975.8,433698037.9,428123803.1,202564786.1
M124T85_3,Taurine,Organic sulfonic acids and derivatives,Organosulfonic acids and derivatives,neg,3816565.594,9537977.742,7073360.734,1267658.042,1109282.135,8633118.84,2867923.141,1405952.12,1218062.445,8294689.53,8369807.417,2248883.325,9042170.598,8945873.215,5264404.988,9006977.69,2792852.699
M125T111,Caprylic acid,Fatty Acyls,Fatty acids and conjugates,neg,39633785.04,41208156.44,10396969.73,9037827.818,46488720.7,48794468.8,6100062.601,26533981.83,5604757.638,7312547.273,21484287.41,29044211.73,42914090.81,7933563.279,40644838.11,27036311.01,9138797.629
M145T99_1,Oxoglutaric acid,Keto acids and derivatives,Gamma-keto acids and derivatives,neg,324387013,98434108.06,216545795.6,207544234.3,125361899.1,233176875,244385340.3,270556031.6,253958761.7,197609425.1,399909111.6,230709450.7,260581813.5,168308937.6,358432533.4,272575049.4,117393854.2
M130T125_2,L-Isoleucine,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",neg,3095432762,2374708195,1233209115,2793550234,765328526,3089156065,2197254678,7404076889,4517703663,6545873295,3167942570,1360229893,1743014817,1463606144,3927321834,1473113948,2317835987
M130T525,L-Leucine,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",neg,74126052.18,62280474.44,70204082.28,38894759.76,50018083.62,67017867.13,69719946.86,66752854.44,51991037.72,45099494.15,65825070.12,75484616.84,53083090.05,46752588.11,64105329.14,65900166.71,53770477.94
M131T74,Glutaric acid,Carboxylic acids and derivatives,Dicarboxylic acids and derivatives,neg,191459866.5,175258946.1,99571603.6,3773608.473,286440348,110339825.1,1093288.82,985425.9547,94453726.21,47373054.97,137283235,65139439.27,61931658.56,117526507.2,66041831.14,46664455.1,167035874.1
M133T79,L-Aspartic acid,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",neg,315464112.3,213748610.5,244056452.8,139596328.2,271375618.6,404217067.8,288747791.7,285363373.4,215002345,139611118.3,238452012,363100093.7,289160984.9,243166124.3,272572641.5,327001164,223385136.8
M133T73_3,L-Malic acid,Hydroxy acids and derivatives,Beta hydroxy acids and derivatives,neg,25256623.72,65456452.64,62729923.73,47656688.4,40465646.52,43711524.98,16172410.49,22021580,25427198.22,47582672.32,18724569.03,8129343.921,62674215.85,10642018.94,9235788.616,8271044.975,9401682.139
M135T34,Phenylacetic acid,Benzene and substituted derivatives,,neg,237438068.7,108331427.3,110864105.4,128779934.2,68571316.54,45487855.89,116508810.9,54397492.58,215560323.6,171719083.7,87876869.74,124599119.7,41380842.04,46708035.44,168945120.2,82567708.67,230640952.4
M135T823,Phenyl acetate,,,neg,203366650,562480560.3,67180400.96,578195795.4,1004761394,1299799219,1101193927,2034040746,175447747.9,72555176.02,1611524110,2030927518,1171324929,228055251.3,1214949333,1329688055,132631696.6
M135T146,Hypoxanthine,Imidazopyrimidines,Purines and purine derivatives,neg,212707102.7,289977924.5,211100853.6,138985175.8,288577176.1,184307715.7,185990924.5,203666991.7,173533782.1,128864806.5,198909242,193054440.3,358238875.1,351490818.2,474798813,365729913.6,449182340.4
M154T139,L-Histidine,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",neg,21249896.61,1992192.61,2151953.366,1626896.287,5507555.713,9694299.179,13590135.21,12465598.46,10220743.36,7023665.865,16673269.79,21916230.59,19317872.1,2901523.604,23059158.68,37347078.84,14510258.06
M137T947,Salicylic acid,Benzene and substituted derivatives,Benzoic acids and derivatives,neg,58926266.56,160523779.9,125977884.2,208081218,144052521.4,6380371.38,42010128.44,48365770,125949225.5,145633918.6,5566602.621,9874995.209,90807033.92,124427887.3,9384961.486,9479740.676,123009710.3
M137T97,Urocanic acid,Azoles,Imidazoles,neg,19977384.46,104791335.9,121942280.8,115171829.9,143756166.5,315833659.6,113887392.5,33569507.31,22907421.99,102200949.6,105973859.3,75748577.64,76238186.36,26289459.2,87832472.96,85356811.96,79916546.2
M140T79,O-Phosphoethanolamine,Organic phosphoric acids and derivatives,Phosphate esters,neg,54690362.64,228608529,91771808.68,80070118.28,175756223.6,59153535.96,50449112.19,64538295.13,109915060.8,266852442.7,61800174.81,229629942,173749312.9,113865257,27741021.31,173257983.5,78159322.92
M159T164,Oxoadipic acid,Keto acids and derivatives,Medium-chain keto acids and derivatives,neg,149320333.9,68044986.39,69764905.23,31029283.17,76209367.82,110476456,105214360.5,79940515.91,25225676.86,38298756.6,162905032.3,164781248,79800162.62,63955150.31,103594472,108985632.8,79261415.18
M144T45,Spermidine,Organonitrogen compounds,Amines,neg,316450211.4,92021746,83051813.55,17185671.16,29660902.02,49952543.53,23720321.64,106650056.9,36352324.99,36292316.58,70202896.5,83573979.39,121230577.5,61645243.59,73908841.59,70419446.84,60105750.08
M146T79_2,L-Glutamic acid,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",neg,2519975606,5447329024,5366597532,681946277.5,6057647833,10406744206,9214686823,11625448514,4925010227,989533597.8,9347932407,11171547084,9684708322,8853806453,9959850435,12737079160,7840905989
M151T572,"2',4'-Dihydroxyacetophenone",Benzene and substituted derivatives,Acetophenones,neg,4891084.226,1555906.707,2117061.701,676453.6976,3712582.701,4452931.918,538079.4841,3842622.434,1429213.232,200208.3144,1828541.487,5809762.496,6961871.355,4737013.808,7379998.324,7410224.34,4236499.377
M151T90,D-Arabitol,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,neg,24515883.85,70464258.1,87911200.36,36718251.2,159948711.8,142900661.6,70157673.91,142505045.6,59383284,35823554.24,463118893.4,183922756.7,261888140.9,57935146.69,418394017,360735990.8,226073955.2
M172T309,N-Acetylleucine,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",neg,117822276.4,83945385.56,13700810.65,40880485.11,46165575.89,309389290.2,308271536.2,245385873.1,110716278.4,16237451.66,120101545,298174723.3,110497330,78137984.12,21365102.6,85704123.21,18737517.63
M173T107_1,Dehydroascorbate,,,neg,25588737.24,221925445.8,41853483.45,99010987.11,48038492.82,23109764.22,234950489.9,27561178.18,271266112.1,147329456,34508865.54,222515317.9,44215609.9,64197169.37,41085083.02,32048323.14,253149917.5
M173T354_2,Shikimic acid,Organooxygen compounds,Alcohols and polyols,neg,160007238.8,23055045.9,47815470.14,31536405.87,37624135.56,77743648.2,71167011.41,68427741.86,47786530.05,32295881.93,68972433.7,109066805.7,56165331.72,57692202.05,217550780.7,180052425.1,36243779.97
M180T145,L-Tyrosine,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",neg,1035938773,575800422.2,611240299.1,320739212.1,523071603.7,1329873052,969998407.7,869782034.7,661453827.8,384988880.8,1062780725,1124379480,816979802.2,581581395.6,1091428425,1034460661,548588500.5
M164T282_1,L-Phenylalanine,,,neg,26125868.93,18398608,15508126.79,101584820.2,18947599.08,44210133.76,35693894.98,36619986.9,18202908.08,7399649.669,25432681.08,36271626.72,17570525.78,7442935.167,27420192.21,25433411.67,61392017.91
M165T292,3-Methylxanthine,Imidazopyrimidines,Purines and purine derivatives,neg,8635657.379,8584110.857,9631354.618,9751264.872,7942430.393,8985306.285,9205872.024,9028054.091,10080797.29,7869520.984,8163940.405,7836395.915,8741477.483,8458986.299,8573685.336,11420209.3,8132134.261
M165T845,Phthalic acid,Benzene and substituted derivatives,Benzoic acids and derivatives,neg,68075003.22,35549346.85,33844252.75,20460306.78,41450741.87,84880023.1,60647161.79,76686239.11,37119212.75,23079838.57,62192257.97,106103063.9,76152884.74,64090685.96,91038172.44,81683664.09,45945517.22
M166T95,6-Methylmercaptopurine,Imidazopyrimidines,Purines and purine derivatives,neg,385901328.7,401359435.9,455987209,346874220.1,228733633.1,251620892.1,425013916.6,244927756,388138495,359864722.1,398896751.2,210443223.4,602684246,306149946.2,74287030.37,265299022.4,684059306.1
M168T95_1,Uric acid,Imidazopyrimidines,Purines and purine derivatives,neg,15930153.21,7571779.471,9610207.058,1250489.412,10276434.64,19151843.7,11780838.91,1985137.971,1957701.134,1711787.133,14108361.26,12977585.51,3446319.39,12162129.09,16284504.17,11228868.04,2463803.896
M188T314,Kynurenic acid,Quinolines and derivatives,Quinoline carboxylic acids,neg,11514546.62,1390154.739,1597767.835,1694629.828,2122966.579,6412819.573,4475887.862,2411489.595,3361440.874,1438202.864,4833336.99,8428373.2,3159612.192,2929550.546,10694550.71,10664235.93,2325563.835
M173T273,4-Quinolinecarboxylic acid,,,neg,16799034.91,74380869.96,60961413.74,64684003.27,70305468.74,54031403.88,35064405.33,58974284.09,20299488.85,59954715.75,50626545.43,16258911.39,15727635.56,16455141.15,46927368.5,56746258.21,65227069.77
M173T106_2,Suberic acid,Fatty Acyls,Fatty acids and conjugates,neg,53753362.82,78597165.61,16158540.98,27172096.86,39785221.86,35999861.47,64853081.17,169080624.5,45161173.22,37007032.1,69552435.16,60142652.57,22609046.4,91923019.46,77190311.42,110340247.1,94208869.28
M192T333,Phenylacetylglycine,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",neg,153092119.5,51189048.26,61273405.66,23752562.76,53678337.5,182641768.9,86278354.64,143329020.7,79200475.18,53769079.48,243688396.8,117705447.6,139874186.7,84673591.68,176228429.4,87711485.72,63023575.05
M175T323,Guanidinosuccinic acid,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",neg,52267339.31,51063213.49,80258002.31,21730231.57,88516385.08,28145482.58,51995311.15,38450027.94,36071005.71,39061143.1,70224198.67,45982862.65,54682637.8,23060927.29,34779007.99,29081101.65,44208461.19
M175T81,Ascorbate,,,neg,25575122.55,7348236.449,30257283.28,6114904.188,3770880.74,27026091.37,24985367.74,7808898.544,15335034.48,5343538.002,23731099.69,26574278.3,11723597.33,40147655.53,34501074.99,10694573.95,9765417.155
M195T283,Gluconic acid,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,neg,6149356.672,1711598.538,1664109.973,1765595.842,2003792.044,5702412.96,3521387.582,3850132.969,3085500.085,2937848.575,4828178.07,4495648.467,6703098.279,2693022.129,3870097.522,5369324.627,2717033.942
M178T174,"D-Gulono-1,4-lactone",,,neg,6312302.174,5385537.392,21398336.7,4390924.089,28177111.43,39128230.19,25175699.29,24699052.58,21141736.83,3940336.931,27724717.83,20074446.95,21982972.48,26339101.98,18875983.29,28683274.49,3069726.528
M179T88,D-Mannose,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,neg,2265395173,1108360303,1146323728,1135057896,1108264783,5048238917,1463732259,5716042863,1121153684,1565508993,1558432588,4102496631,1080787785,3175291977,5287921205,5718767330,1007357226
M161T89,myo-Inositol,Organooxygen compounds,Alcohols and polyols,neg,295375361.1,220630971,215231381.9,184853215.7,196246628.4,547085680.1,687999331.5,405119796.7,287583642.8,313968870.3,1277079115,545998563.7,309981153.8,222166254.9,849822359.9,531980271.2,328706200.6
M182T437,Sorbitol,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,neg,2902545.959,3436637.411,4952023.576,1418076.624,2210130.071,4323381.857,10011371.35,2105887.754,1965143.486,3861650.955,15197048.14,23493513.67,5274126.027,10183519.54,5866899.891,5867840.815,2447570.635
M188T246,Azelaic acid,Fatty Acyls,Fatty acids and conjugates,neg,47894795.49,12144108.88,14476992.92,13782632.91,30470222.25,108359869.7,55440638.67,11351019.71,36833868.02,11620359.88,12524355.12,36709746.16,10712757.22,12013847.81,39987926.53,36801059.36,23486957.06
M187T97,N-Alpha-acetyllysine,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",neg,63967320.87,59368627.95,72071389.47,89585082.48,49494465.35,99573480.8,86567538.79,82328012.87,69760119.29,72723601.26,69291284.17,107000092.1,80629616.12,77941041.65,65904670.12,83839364.11,17986881.51
M187T426,10-Hydroxydecanoic acid,,,neg,2791117.625,2133999.974,2904273.266,1360069.58,1361197.875,2225432.301,2251887.445,6052053.174,1565402.139,941717.1742,1980200.07,3590382.891,2355974.34,2562884.532,4628604.541,2295887.74,2401262.139
M191T755,5-Hydroxyindoleacetic acid,Indoles and derivatives,Indolyl carboxylic acids and derivatives,neg,27684698.92,44224016.91,43390277.04,72045443.1,45577941.8,11908734.97,5973887.429,24420588.66,44869173.51,61829766.46,24708562.54,4063819.43,8261832.905,40849439.55,42399771.49,71063737.92,104832171.5
M191T33,Quinate,,,neg,60576120.3,50553177.75,46984703.68,17145442.51,19618210.28,81005115.72,57774980.67,21750524.85,34264191.64,21371637.01,102042420.5,42504511.39,31781227.34,21313533.17,30408127.9,23842277.18,19546595.43
M197T520,Vanillylmandelic acid,Phenols,Methoxyphenols,neg,7631509.85,4731742.786,7463259.146,3390128.038,5633906.825,5748969.138,8430378.864,6385998.482,5377219.714,6287410.944,12930809.66,9363494.519,8218012.052,6801308.792,10977528.6,8978971.218,8299629.749
M215T669,12-Hydroxydodecanoic acid,Hydroxy acids and derivatives,Medium-chain hydroxy acids and derivatives,neg,4081787.418,7460189.305,8134347.425,11948621.56,10736763.51,6459870.954,5832910.236,3992539.073,21488125.94,11175411.62,4646576.422,5882406.379,9316267.519,3331955.18,955419.5935,3245463.688,8565715.146
M199T844,N-Acetylserotonin,Indoles and derivatives,Hydroxyindoles,neg,26055414.47,27476756.65,24061867.84,17745180.48,28643319.48,33069642.5,28302649.54,27738430.88,23106254.38,14959778.43,20154130.76,30151478.39,27726748.24,30302217.9,20724875.99,25897237.61,25152805.22
M220T97,N-Acetylmannosamine,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,neg,366685032.2,162682357.1,293644522.4,80492086.95,293947181.1,373657373.2,297051915.6,345237972.8,150973639.7,103738366.4,698136961.8,303389152.3,290253477,304126370.5,441079295.6,400878214.2,222710384.1
M221T823,N-Acetyl-D-glucosamine,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,neg,1692614.754,1512272.883,13054408.06,5320276.652,14052450.32,1141365.293,874322.3784,1085666.593,4442795.671,3908371.026,6753437.903,990585.1674,1321189.969,6101064.039,16447478,1259395.729,20530088.03
M209T72,Galactaric acid,Organooxygen compounds,Carbohydrates and carbohydrate conjugates,neg,105175256.4,141874223.6,246100029.2,107155347.7,148484011.7,145626809.4,134456461.2,146769662.8,89720115.09,110485254.1,128993497.3,202699313.9,113832042.2,189027029.6,119133261.7,117742108.7,81541972.99
M213T873,Tridecanoic acid,Fatty Acyls,Fatty acids and conjugates,neg,2833232.691,945595.8235,1566395.371,307673.019,949325.1333,7103556.699,7218875.387,7331446.778,767959.1608,552517.6792,13654136.05,8139238.809,1950587.463,1695071.794,7806041.497,4946788.07,888639.2923
M219T145,Pantothenic acid,Alcohols and polyols,Polyols,neg,158304618.2,118413024.1,136492361.8,173280359.5,129128653.9,89580880.1,62025247.1,88347690.79,101425920.4,141243793.4,113511706.1,92875863.24,120807139.3,174834941.5,110640568,45381839.82,106881222.3
M239T106,Anserine,Peptidomimetics,Hybrid peptides,neg,45034772.28,56911742.69,47671018.37,32572123.27,14180214.65,45636693.05,18123586.46,19483996.69,28112386.97,6280165.871,11498498.79,22037794.44,16332620.05,31389809.61,36318020.5,9358033.641,5422804.794
M242T532,Thymidine,Pyrimidine nucleosides,Pyrimidine 2'-deoxyribonucleosides,neg,42005243.27,29176006.96,33544244.95,23250704.1,26834494.23,44861892.47,49710360.13,79166299.34,35493598.24,29203181.87,47860112.8,46508678.91,33333342.4,45031160.53,106401207.5,41233191.15,36856884.77
M227T924,Myristic acid,Fatty Acyls,Fatty acids and conjugates,neg,50946122.26,35147748.45,42288560.63,26437904.13,41151846.72,56578409.64,51560772.31,41872152.55,33899516.62,32532567.92,112933379.9,46429579.33,36338223.84,39230417.93,74359579.43,54253939.69,37175611.15
M250T852,gamma-Glutamylcysteine,Carboxylic acids and derivatives,"Amino acids, peptides, and analogues",neg,7891435.781,6257410.539,6959870.182,1116560.331,4692867.908,13345429.32,14619544.72,14689179.74,1602317.988,146951.6241,13094339.76,10190470.76,7250140.238,4757236.441,8710423.055,7515582.063,2624255.025
M233T402,Deoxyinosine,Purine nucleosides,Purine 2'-deoxyribonucleosides,neg,783942.2906,591361.7343,989545.3496,335993.8737,653228.7662,2694295.624,952495.4727,649983.0893,188774.2793,93184.87972,825216.0935,2510520.373,181953.9407,181525.6897,437800.3485,451822.9474,182652.8584
